model,effort,task,run_id,total_score_pct,functional_pct,automated_quality_pct,security_pct,code_quality_pct,astra_reviewer_pct,claude_reviewer_pct,solver_fallback,duration_s,raw_tokens,estimated_api_usd,astra_long_context_upper_usd,started_at,finished_at,solver_cli_version,solver_stream_sha256,patch_sha256
astra,low,legacy-blendcore-binary-parity,legacy-blendcore-binary-parity-2795d86b,90.574,100.0,82.16,75.0,85.00000000000001,92.0,78.0,False,164.289,404405,1.013498,1.922371,2026-09-05T00:53:34.109295+00:00,2026-09-05T00:56:18.402675+00:00,codex-cli 0.153.4,cf3eff14285ec485a10dcd548443b6bdba67c33dfdc32475f9c56c76ff2a3a67,ec9f727f8c70358a2a9bcac3db3ad2d5d12b0ecdfeb898c055b76d905197a05d
astra,low,legacy-cellarcore-binary-parity,legacy-cellarcore-binary-parity-29bd1fd0,93.7045,100.0,80.03,100.0,83.5,89.67,77.33,False,257.333,1275502,2.4158839999999997,4.663968,2026-09-05T01:14:15.962275+00:00,2026-09-05T01:18:33.301558+00:00,codex-cli 0.153.4,d4d96a024c57332918ac92ce43cf67eb40c96c6063d4d6833b9b072b4a2961ac,2a35cef4c8d6fb5d9b92b4d8d63007517fb307f656e258b84a5168cc728db729
astra,low,legacy-codeccore-binary-parity,legacy-codeccore-binary-parity-b554292c,94.2635,100.0,83.09,100.0,84.00000000000001,91.33,76.67,False,213.298,565858,1.224124,2.312423,2026-09-05T00:23:29.782200+00:00,2026-09-05T00:27:03.084934+00:00,codex-cli 0.153.4,a515bea8a47e658946011aee817034b2d0750a5ec582974cb92a9b65aa4a80aa,2286e8f7ce20c099b37e8a35f088dce41ee9518b1e2ed2f9c5b0ff29a87117d6
astra,low,legacy-depotcore-binary-parity,legacy-depotcore-binary-parity-bafee3b8,93.482,100.0,81.88,100.0,81.0,84.33,77.66999999999999,False,220.836,1143288,2.176088,4.214951,2026-09-05T01:06:28.019923+00:00,2026-09-05T01:10:08.861708+00:00,codex-cli 0.153.4,17322d3c0a060af0d3a988bedfb7bc942977cf18128c46f69a809c4cbb28b5f9,28477813ae29f676441799e3dd623269d20d867878c68a0756d29f77ee1bdf3d
astra,low,legacy-freightcore-binary-parity,legacy-freightcore-binary-parity-51fc950c,91.6965,100.0,83.87,85.0,81.83,90.33,73.33,False,161.683,346617,0.891018,1.6771859999999998,2026-09-05T00:20:47.961336+00:00,2026-09-05T00:23:29.649949+00:00,codex-cli 0.153.4,872eb4d0264e2e310be735d925c7e2938ce3a0dad159a7d0f1bac263267044de,a87faa458fdbf43f302648000c31590b64a653e5cea1776abfd13993a6e7e498
astra,low,legacy-granarycore-binary-parity,legacy-granarycore-binary-parity-f862ad6f,89.409,100.0,74.06,80.0,81.5,84.33,78.67,False,459.851,2377282,4.137676,7.960277,2026-09-05T00:58:48.021130+00:00,2026-09-05T01:06:27.878855+00:00,codex-cli 0.153.4,f9a4fe787828e17deeb3335ab7cba62facaa3c94f063641172ae0e43320ab5f8,2b8f8650b27b2778dd8d3ae067e6e009bb54c9ee140aae509e285333c0688d97
astra,low,legacy-hedgecore-binary-parity,legacy-hedgecore-binary-parity-3d731b21,94.70100000000001,100.0,83.12,100.0,86.165,91.33,81.0,False,208.996,579364,1.202216,2.270232,2026-09-05T00:37:02.725225+00:00,2026-09-05T00:40:31.725718+00:00,codex-cli 0.153.4,c09238d33624918779f2b5eb58d55a614107f14526242a2328915fd759e6a826,693af0b7c2fa9706fab28dbf97e4053c4788b9b7e6650aa8d6348b73796f3dd1
astra,low,legacy-lodgecore-binary-parity,legacy-lodgecore-binary-parity-6c2074b3,91.88199999999999,100.0,79.44,90.0,82.33,90.33,74.33,False,246.805,1296678,2.4411319999999996,4.733114,2026-09-05T01:10:09.012025+00:00,2026-09-05T01:14:15.822958+00:00,codex-cli 0.153.4,e3e300ffd32fcdedb1812d86df3cf3dc3febe8980f7900c3a48aec6cc05d8732,cfac658429d1d09a0bd506d7d1088b9ee49f63f0d5c7d2898e72ce0d4c8324cb
astra,low,legacy-matchcore-order-book-parity,legacy-matchcore-order-book-parity-0bf9e2c4,90.7605,100.0,79.07,90.0,77.0,86.67,67.33,False,164.558,496375,1.062734,2.027043,2026-09-05T00:09:36.554583+00:00,2026-09-05T00:12:21.117326+00:00,codex-cli 0.153.4,9d73ebab81f3ec2d72f4897d93724f5879348ef27dc59df8968019ae7c80bcc8,bb8b71dde2070d56785996b4002c6335e06fc08ce15a4daa994b690530b6c0af
astra,low,legacy-metercore-binary-parity,legacy-metercore-binary-parity-27686aac,90.444,100.0,81.39999999999999,80.0,81.17000000000002,89.67,72.67,False,142.095,278076,0.899904,1.720383,2026-09-05T00:18:25.654647+00:00,2026-09-05T00:20:47.755091+00:00,codex-cli 0.153.4,aeef4362a52bd60f49ba9eb41ed247e598432f70e706481a0c98f945d3f656d2,f381b8897bc40529e5d4ab7981b407a7118257d2d7166b3f3a48c9b03a0c9e95
astra,low,legacy-pacecore-binary-parity,legacy-pacecore-binary-parity-30b8dc98,90.49149999999999,100.0,81.83,75.0,84.835,91.0,78.67,False,153.67,311139,0.855222,1.609269,2026-09-05T00:51:00.307110+00:00,2026-09-05T00:53:33.981625+00:00,codex-cli 0.153.4,b1112818c146a200ab2a82f4c8a4751895becc6e591896c4364e72764432abbe,990c2ecce863f20d890347c9c37a7c2503e1b7844be5d27baed1cb311bcbd1c6
astra,low,legacy-paddockcore-binary-parity,legacy-paddockcore-binary-parity-9613f3e9,84.309,93.33,74.96000000000001,80.0,72.0,81.33,62.67,False,1525.72,6777579,10.107861999999999,19.261699,2026-09-05T01:18:33.448000+00:00,2026-09-05T01:43:59.178042+00:00,codex-cli 0.153.4,749adb3f9cc9bb7ba488aa4fc6ac37b66a53c344c1084e6abbf5d4dad24b8c6e,3dc0064d0b16ddf3e52c8f84fab608183fe137a6c3c2419d5855d0c94f168a29
astra,low,legacy-payrollcore-binary-parity,legacy-payrollcore-binary-parity-826887d9,90.8095,100.0,80.51,80.0,83.665,91.0,76.33,False,146.852,284674,1.075068,2.065111,2026-09-05T00:15:58.651611+00:00,2026-09-05T00:18:25.508558+00:00,codex-cli 0.153.4,f2ae6ac875304cacfdffb63f8809316109d4160fa2143845d66f81e9a5cd0951,874f866f4bda60c31d66991284d149e0afcec65fdf8d5b75d3c01e1543671687
astra,low,legacy-qlite-store-parity,legacy-qlite-store-parity-03d0786e,92.7035,100.0,82.69,90.0,84.00000000000001,92.0,76.0,False,217.253,377070,0.98894,1.8336800000000002,2026-09-05T00:12:21.256737+00:00,2026-09-05T00:15:58.514481+00:00,codex-cli 0.153.4,632f3f798abeb22e85f27163be267489f929141609269c6c8c53e6c4823f24a8,a84f2089a199148817e31d000e78ad34986bbd0f4718867f25d0cfb7a1bfa071
astra,low,legacy-queuecore-binary-parity,legacy-queuecore-binary-parity-9f5b45e4,92.075,100.0,80.94,90.0,82.17000000000002,88.67,75.67,False,161.808,348164,0.823016,1.5422319999999998,2026-09-05T00:34:20.734466+00:00,2026-09-05T00:37:02.547525+00:00,codex-cli 0.153.4,f2da8ed098f17c0cf2f5db48486016695d2a229748500c5cadfb56a1ad329e32,fd83168d61214d0707597ef1ffa03ca4b75115492be3dbc6f7db8430449243aa
astra,low,legacy-quotacore-binary-parity,legacy-quotacore-binary-parity-be5b973f,92.465,100.0,85.1,90.0,81.0,88.67,73.33,False,144.378,342718,0.8059160000000001,1.5242820000000001,2026-09-05T00:27:03.227497+00:00,2026-09-05T00:29:27.610216+00:00,codex-cli 0.153.4,6adba5cabe3d32d2c024bb27eb3db0a8384ec129447be0a3eb02faa8ebe3a8a8,39d1989cd04866760f2f7fdf683cc9ca07ed460829eeadfd589b6e7b836d67ec
astra,low,legacy-reflowcore-binary-parity,legacy-reflowcore-binary-parity-c3f2f2fc,91.617,100.0,83.56,85.0,81.66499999999999,89.0,74.33,False,198.422,420020,0.992616,1.857332,2026-09-05T00:44:49.762638+00:00,2026-09-05T00:48:08.190013+00:00,codex-cli 0.153.4,d3713bf09d2a6635389301302f7ba50c763d3d88f704ee1be186793f472800cb,36c7d5b0183f5904eec84e2724c0f37ce7819e3138fe4a3a86a168a51615cabc
astra,low,legacy-schedcore-binary-parity,legacy-schedcore-binary-parity-c0377abc,91.85900000000001,100.0,81.06,90.0,81.0,89.33,72.67,False,257.698,498604,1.29152,2.408115,2026-09-05T00:40:31.872648+00:00,2026-09-05T00:44:49.575495+00:00,codex-cli 0.153.4,592510392983c6baf214e0988851078e1887b837d2a1e64cf08cf30346af4f4b,6a31c9b3b8ed5cdec95e21540814447522cfc0ca94957b8da9791b9106bb9af8
astra,low,legacy-settlecore-binary-parity,legacy-settlecore-binary-parity-504c52d6,91.0395,100.0,80.93,80.0,84.5,91.67,77.33,False,162.516,427113,0.9698979999999999,1.842346,2026-09-05T00:06:53.895092+00:00,2026-09-05T00:09:36.416025+00:00,codex-cli 0.153.4,1e22c28fcb2ec649ae8a790b8f0e0c3d50949c92e95ed8fff9d95e0ff9415099,841b7a26eaceca2a01d9607eb4da4142c2ff715d6043bd06fbfd62938ab0ac82
astra,low,legacy-snapcore-binary-parity,legacy-snapcore-binary-parity-513cc45e,91.5855,100.0,81.35,85.0,83.165,90.33,76.0,False,171.109,557185,1.221074,2.336823,2026-09-05T00:29:27.757253+00:00,2026-09-05T00:32:18.870861+00:00,codex-cli 0.153.4,8f7688ac05ea26dbaf28e824dbf989dd0cf74d29b6133682de93699bc12f78ae,8e09ea21742b7fa249d10c69db31740f903b12306dbc6a5d52fbb32d80a8b8fa
astra,low,legacy-stampcore-binary-parity,legacy-stampcore-binary-parity-f8f16e83,90.07350000000001,100.0,81.71000000000001,75.0,82.83500000000001,91.0,74.67,False,149.336,321544,0.836592,1.5766840000000002,2026-09-05T00:56:18.543904+00:00,2026-09-05T00:58:47.885216+00:00,codex-cli 0.153.4,7150f16687f16be961783d264c0ba772d274dccff9271ffefd7a6bd3ab501640,3980cb9e30f40187fa4c8b56d91aa42bdc59e1b46a099b3a9c0c7f66edf60b3f
astra,low,legacy-tallycore-binary-parity,legacy-tallycore-binary-parity-2d7b070e,93.908,100.0,82.5,100.0,82.665,89.33,76.0,False,171.84,695589,1.3444260000000001,2.590977,2026-09-05T00:48:08.322241+00:00,2026-09-05T00:51:00.167706+00:00,codex-cli 0.153.4,0f8a44c925f6cff5b9668ac7e41109371bba351ad30da2beb8c1970a60f326d9,c6c5c647cc4787bfbab47676bd73af84c8c461726808bea8201231656802ca18
astra,low,legacy-vaultcore-binary-parity,legacy-vaultcore-binary-parity-110313fa,92.987,100.0,84.58,100.0,76.5,87.67,65.33,False,121.452,349850,0.822628,1.5781560000000001,2026-09-05T00:32:19.005301+00:00,2026-09-05T00:34:20.462270+00:00,codex-cli 0.153.4,dc4cf6740a99d3253410a905da5420661455c51b8d4505f8fdfe280db567b805,c61450532e962501ce4742e2484b12c92c05000bbaf03ffa0e0194510aa98627
astra,medium,legacy-blendcore-binary-parity,legacy-blendcore-binary-parity-f57c1be6,90.8575,100.0,81.83,75.0,86.665,92.33,81.0,False,186.385,545851,1.257294,2.402188,2026-09-05T02:39:38.711781+00:00,2026-09-05T02:42:45.101114+00:00,codex-cli 0.153.4,f53a74123749a415dd7dd4281efe7bd8f0709c8ed17e710e47c05713d49cc959,980986503f3a106556c9ffac1a19a2589e4043b060566f510266d57d5f9eebac
astra,medium,legacy-cellarcore-binary-parity,legacy-cellarcore-binary-parity-8ebf63a4,92.322,100.0,79.92,90.0,84.16999999999999,90.67,77.66999999999999,False,269.928,956139,2.04155,3.9014,2026-09-05T03:00:57.180250+00:00,2026-09-05T03:05:27.114111+00:00,codex-cli 0.153.4,0952be103ef016a739d811081904aa40ec367042c5e372408e29db1ab2cc8cfe,d26d49181952e1fb390571e439853088e060fb4b42b8b1dc6a3525b038957c77
astra,medium,legacy-codeccore-binary-parity,legacy-codeccore-binary-parity-5cbb6c27,91.66149999999999,100.0,82.63000000000001,80.0,86.33500000000001,91.67,81.0,False,156.4,379243,0.986702,1.870104,2026-09-05T02:03:40.465941+00:00,2026-09-05T02:06:16.870114+00:00,codex-cli 0.153.4,354b132523908a2d93b12f1c917f5ac23fdaebe5fa0fb5e68be3856680783ce3,43e60fe4a564c13b85aacb2294d1641b1222fe50833cd829dca3487ef9d60890
astra,medium,legacy-depotcore-binary-parity,legacy-depotcore-binary-parity-24323bec,93.71000000000001,100.0,81.84,100.0,82.17000000000002,87.67,76.67,False,287.363,1017935,2.085398,3.987196,2026-09-05T02:52:12.808052+00:00,2026-09-05T02:57:00.175307+00:00,codex-cli 0.153.4,aee5160b2861d7ef425434d32de3e6756e441669bc3166fc712589c57894c3f5,f7d1e958c067e035a1c7cd62116ada582094e22b1e48110925867dc04c7ffbc5
astra,medium,legacy-freightcore-binary-parity,legacy-freightcore-binary-parity-a1e51c1d,89.994,100.0,80.96,75.0,83.0,91.0,75.0,False,175.902,331980,0.8658399999999999,1.613005,2026-09-05T02:00:44.428044+00:00,2026-09-05T02:03:40.334313+00:00,codex-cli 0.153.4,84617b33afe53db53d344b8de654f2093377ca671e7186a2c989809e7413f51e,33c5d03014b27254260d561b55d208b50e79a0be9b4291a8dd557be818c93969
astra,medium,legacy-granarycore-binary-parity,legacy-granarycore-binary-parity-f5fab24f,91.07600000000001,100.0,77.62,90.0,79.66499999999999,86.33,73.0,False,391.519,1851645,3.468186,6.674097,2026-09-05T02:45:41.122519+00:00,2026-09-05T02:52:12.650860+00:00,codex-cli 0.153.4,259a5eaa7baae675d3f4d8372a0436a0c2dffb3f849904372c15996dc7c4c347,4e0569303d02810bc2a22ccbcf3f1edec2401b81b3add9106d9e9cea9f4bd969
astra,medium,legacy-hedgecore-binary-parity,legacy-hedgecore-binary-parity-358f7c88,92.83550000000001,100.0,81.78999999999999,90.0,85.33500000000001,90.67,80.0,False,273.554,545167,1.609598,3.038571,2026-09-05T02:19:32.811426+00:00,2026-09-05T02:24:06.369481+00:00,codex-cli 0.153.4,459a30db05118e8b4f16e3b2b73648b76c1ce9f19a8f2f45f9c921fdb6586818,b2da6df8ab2297e94b714092cc18b5e533ac270d4048f954c56f6c1cf936db82
astra,medium,legacy-lodgecore-binary-parity,legacy-lodgecore-binary-parity-9b3d9d13,89.861,100.0,77.52,80.0,81.16499999999999,88.0,74.33,False,236.687,1220405,2.305346,4.4635419999999995,2026-09-05T02:57:00.347105+00:00,2026-09-05T03:00:57.039566+00:00,codex-cli 0.153.4,ed1780b614c8e29781572aeaed707bd5f2c08fd5a7357a0181e30316932fc560,339b8d1cdb70940a3334ab988b3d2d52a2dc034bb132fa7b2e0d5c85702a6381
astra,medium,legacy-matchcore-order-book-parity,legacy-matchcore-order-book-parity-52b34f11,91.6095,100.0,80.95,90.0,79.835,89.0,70.67,False,203.429,475250,1.104428,2.079781,2026-09-05T01:47:59.593668+00:00,2026-09-05T01:51:23.028117+00:00,codex-cli 0.153.4,09b3e42c437db7c839f5a133883eaa4d27746232ab47dc6ebbcd6135612f4917,c9510e0da01950431f85a405a16f40f50fb2f63a7fe3d7c93396436436799bd8
astra,medium,legacy-metercore-binary-parity,legacy-metercore-binary-parity-9fc40183,91.005,100.0,80.7,80.0,84.5,92.33,76.67,False,183.288,307556,0.8199040000000001,1.521033,2026-09-05T01:57:40.996716+00:00,2026-09-05T02:00:44.288578+00:00,codex-cli 0.153.4,80a5cd72e4a00aea9c5a2476555b57de7f4c797e2f5ec91a2d865e09187d7f0c,9054361f6602d6cd33338796c26a13ca12cd7695bb86aeaabf99ddb21efce673
astra,medium,legacy-pacecore-binary-parity,legacy-pacecore-binary-parity-3cf35dfc,90.56649999999999,100.0,81.89,75.0,85.165,90.33,80.0,False,197.596,620765,1.3432819999999999,2.563114,2026-09-05T02:36:20.978076+00:00,2026-09-05T02:39:38.579236+00:00,codex-cli 0.153.4,f47f0be1958db8b64a3a6bb580111e650944177e210f31f8b3aa059cd1df5fd7,4de7b268f967e4b9ae791ec269e5fe85eb4ebffcb567da2764c514a9b3f4de38
astra,medium,legacy-paddockcore-binary-parity,legacy-paddockcore-binary-parity-489e241d,91.628,100.0,79.52,90.0,81.0,86.67,75.33,False,391.323,1887877,3.394538,6.551601,2026-09-05T03:05:27.286872+00:00,2026-09-05T03:11:58.616570+00:00,codex-cli 0.153.4,81d1a86566d18f88f376c4894125b46b8628b94942ff1eb5575ffc084adee376,37206d243a5f1b03282ac2bbbb3caa289c9e2334c37db2ecb8c5d143c43ba126
astra,medium,legacy-payrollcore-binary-parity,legacy-payrollcore-binary-parity-001dce1d,91.4145,100.0,83.43,80.0,84.5,91.33,77.66999999999999,False,181.901,352596,0.858792,1.5996839999999999,2026-09-05T01:54:38.930093+00:00,2026-09-05T01:57:40.835259+00:00,codex-cli 0.153.4,9dc96e46e320abcc67d015ba337cca61c29aaf3eedea4cde67033b5c2b5f4117,b3c8dc106e756a77efd11300ab788be31ddcb52afc1c94d2d3987df7f8e1ad73
astra,medium,legacy-qlite-store-parity,legacy-qlite-store-parity-815066a7,92.3805,100.0,81.43,90.0,83.33,91.33,75.33,False,195.588,426267,1.073958,2.016141,2026-09-05T01:51:23.192713+00:00,2026-09-05T01:54:38.786534+00:00,codex-cli 0.153.4,29228213ac3cc2684bac095b7be444f63203becb62d6bed8db64ac85951ede99,c8335a1b05a6c320d7b76e6e886e1f60901cde8b11e07483bd56e0d5a56fc2bc
astra,medium,legacy-queuecore-binary-parity,legacy-queuecore-binary-parity-0b493a62,92.81,100.0,82.96,90.0,84.33,91.33,77.33,False,288.701,611006,1.363196,2.538142,2026-09-05T02:14:43.963427+00:00,2026-09-05T02:19:32.669699+00:00,codex-cli 0.153.4,f0f47ae3e5311e7ed0e68a1b77fc21a82e18bad8cc3cd41f9c4554251a0f6748,f00afa63dc5dd9ffdf6c100f96238663194a2acda85d04118863ae3ca054541c
astra,medium,legacy-quotacore-binary-parity,legacy-quotacore-binary-parity-84c2a3cb,91.3325,100.0,83.33,80.0,84.165,90.33,78.0,False,156.225,257562,0.657796,0.657796,2026-09-05T02:06:17.013823+00:00,2026-09-05T02:08:53.242182+00:00,codex-cli 0.153.4,ecd9216c465198557f1a1469ab95d6472aefe2cc4117149306d4c4776586c5fc,f655a0b7f570e4402ff2de0385e3d85bee0779225bc0d54360a08e4b7cd5b51a
astra,medium,legacy-reflowcore-binary-parity,legacy-reflowcore-binary-parity-f2b1345e,91.84649999999999,100.0,83.09,85.0,83.165,91.33,75.0,False,240.761,585638,1.230308,2.305591,2026-09-05T02:28:32.804703+00:00,2026-09-05T02:32:33.570611+00:00,codex-cli 0.153.4,ffc126bbc9415542bebb30ea6346d858a41606bc584581caedea7fc6a029951b,eb57339cdd3d76ab220eb08fe1f899048b430a6e163867566371f88d8146de2e
astra,medium,legacy-schedcore-binary-parity,legacy-schedcore-binary-parity-28eba9b4,92.294,100.0,81.96,90.0,82.5,89.67,75.33,False,266.168,743493,1.577522,2.979044,2026-09-05T02:24:06.505462+00:00,2026-09-05T02:28:32.678784+00:00,codex-cli 0.153.4,e67d2a0701605532c9f8f37671e04b171e47b12c4f17eef76b3007a765c9e433,8a95735d27c7968fd7e41da3f8d5e8f913bc64a6e7e52109976808260aa57043
astra,medium,legacy-settlecore-binary-parity,legacy-settlecore-binary-parity-d2f3f6d0,92.00450000000001,100.0,82.03,90.0,81.0,88.33,73.67,False,239.406,506320,1.229984,2.319168,2026-09-05T01:44:00.047135+00:00,2026-09-05T01:47:59.458590+00:00,codex-cli 0.153.4,b76b8bffe9d0d28884500c525f0b5666a763eee23ba1fc375f9074ecac37c731,aa6206a5d7ce14d6f0bb632173815fbd43bba2098d5a9f0bda24927531b10050
astra,medium,legacy-snapcore-binary-parity,legacy-snapcore-binary-parity-2ac6f514,90.281,100.0,81.32000000000001,75.0,84.165,92.0,76.33,False,179.691,425930,1.017268,1.918086,2026-09-05T02:08:53.373863+00:00,2026-09-05T02:11:53.069483+00:00,codex-cli 0.153.4,4b5d2d21a6372874997bbd9fd5e31e948be9bf4b12a677032325463131afcd52,6ef3fd302000ad55b26eda20e7d894c77f7dee6b629a7b0c622387691811297a
astra,medium,legacy-stampcore-binary-parity,legacy-stampcore-binary-parity-52ae17d7,93.22200000000001,100.0,83.26,100.0,78.665,90.0,67.33,False,175.723,463392,1.06172,2.012465,2026-09-05T02:42:45.234161+00:00,2026-09-05T02:45:40.962524+00:00,codex-cli 0.153.4,f1776bc97e318d00c721f0dd38abe3646bbcf30aace0014f96aa333ebd8dc58e,6bd6ea83a10a60be8106d95e968e33b436511651a4b06b0ddc752e7a24962d2d
astra,medium,legacy-tallycore-binary-parity,legacy-tallycore-binary-parity-37091566,94.094,100.0,84.17999999999999,100.0,82.33500000000001,91.0,73.67,False,227.128,814581,1.715402,3.285329,2026-09-05T02:32:33.715619+00:00,2026-09-05T02:36:20.848615+00:00,codex-cli 0.153.4,f612905c885339fbf87cb8b97e072db85cc32507752c95190b4bab4984f4f85e,83c78bf70f17b98fb03586188b1cec06245437b0daf8605360d74fccee87c18c
astra,medium,legacy-vaultcore-binary-parity,legacy-vaultcore-binary-parity-a30ecb05,90.95150000000001,100.0,82.57,80.0,82.83,91.33,74.33,False,170.574,410325,1.0029620000000001,1.8959240000000002,2026-09-05T02:11:53.212488+00:00,2026-09-05T02:14:43.791310+00:00,codex-cli 0.153.4,2c200d4ef46b98b3c480351661f8bf21f7f2b2008f67818fa2a29005e6745800,073248c3abbf8556d5da0f36aa793560ee1771147f535219021c5b3ec816eaa8
astra,high,legacy-blendcore-binary-parity,legacy-blendcore-binary-parity-d650ea8b,91.5715,100.0,81.81,80.0,86.5,93.0,80.0,False,292.462,800548,1.694776,3.185102,2026-09-05T04:24:00.645473+00:00,2026-09-05T04:28:53.111709+00:00,codex-cli 0.153.4,1885545f38675eb76c0c027193023ba624f508002d60a772233311353891df0c,bb1046359b013dc69c0c1b741952e650dabf22df9fbf064c4f86eed98e76c9b3
astra,high,legacy-cellarcore-binary-parity,legacy-cellarcore-binary-parity-01370c8f,90.65150000000001,100.0,79.01,80.0,84.00000000000001,88.67,79.33,False,298.957,1349467,2.59887,4.998415,2026-09-05T04:53:13.943903+00:00,2026-09-05T04:58:12.907036+00:00,codex-cli 0.153.4,031ac78a0df3a48fdf43cb64555d4957a9b802d63a6494c043e34d88e9034806,a34c43db497e76eb81b9cd86e86e1308048b5d64903d650f1087d20bc5058fe9
astra,high,legacy-codeccore-binary-parity,legacy-codeccore-binary-parity-d29ae34f,91.42399999999999,100.0,80.38,80.0,86.835,93.67,80.0,False,273.485,558659,1.403382,2.610389,2026-09-05T03:40:05.810997+00:00,2026-09-05T03:44:39.300677+00:00,codex-cli 0.153.4,16cfca2c4e8431b3adcf3f8ed19b9fbeb78477ccc24d7b3cfb23aebf17d4f0e2,368fc7d4216bfc24fa56860466c258b0958ef6134674f175bd9042b3ef1b82b5
astra,high,legacy-depotcore-binary-parity,legacy-depotcore-binary-parity-fceaca10,92.4205,100.0,79.47,90.0,85.00000000000001,89.67,80.33,False,342.582,1084301,2.2726100000000002,4.30732,2026-09-05T04:41:38.832788+00:00,2026-09-05T04:47:21.420740+00:00,codex-cli 0.153.4,919dd47788e73d2a95c758010649e15636e88c075ded321093246eecad277fc9,f3efafa21596fe40c3ed81936b581faf07e9f6cd04f62b8318987483b030d924
astra,high,legacy-freightcore-binary-parity,legacy-freightcore-binary-parity-111a5475,91.7865,100.0,82.13000000000001,80.0,87.33500000000001,93.67,81.0,False,286.216,463246,1.154036,2.104647,2026-09-05T03:35:19.453920+00:00,2026-09-05T03:40:05.674305+00:00,codex-cli 0.153.4,2c5395efbc9a74d1394c2a27487fdc908d7f29efb7c00ebd1b923e92e75e49d8,907870408fb95edf6c5fa8e7261b82317a813a4d747e87b5ff2d839baa95bb08
astra,high,legacy-granarycore-binary-parity,legacy-granarycore-binary-parity-b08e163b,90.9055,100.0,75.14999999999999,90.0,80.665,82.33,79.0,False,474.858,2096020,3.79692,7.265289999999999,2026-09-05T04:33:43.822224+00:00,2026-09-05T04:41:38.687256+00:00,codex-cli 0.153.4,107bee0bf74a645966df35e930ae25e6664a1cfaa60c6b78d26ce129a2a40417,83f79074f5b58da3fba4407690740911b67dbd0490b7c35dd93762a3d647e5af
astra,high,legacy-hedgecore-binary-parity,legacy-hedgecore-binary-parity-93589f31,91.536,100.0,81.8,80.0,86.33,92.33,80.33,False,338.473,649633,1.561762,2.878349,2026-09-05T04:00:37.327657+00:00,2026-09-05T04:06:15.803077+00:00,codex-cli 0.153.4,e5c731f0fb93de96f4a1e88662d01f8e036ca9d9d68de42ad235c3191c8cac2f,0d291daa85fef75f12a7a5e3d3c081de4f124053fc90b94193c717503f8b50c6
astra,high,legacy-lodgecore-binary-parity,legacy-lodgecore-binary-parity-c0d74734,91.622,100.0,79.7,90.0,80.83500000000001,88.67,73.0,False,352.193,1962329,3.67829,7.112605,2026-09-05T04:47:21.598684+00:00,2026-09-05T04:53:13.797679+00:00,codex-cli 0.153.4,d3be25255ceb29eb452eb74e3f8954c9ef8dfa2e315e1537094b95e11e851078,e183042135a96f352e8f1e236d06288237342a6a098b1d96ab9a875bcec7f6d7
astra,high,legacy-matchcore-order-book-parity,legacy-matchcore-order-book-parity-8d48ea0d,90.232,100.0,76.32,75.0,87.67,92.67,82.67,False,286.607,585714,1.368628,2.535856,2026-09-05T03:17:25.386659+00:00,2026-09-05T03:22:11.998753+00:00,codex-cli 0.153.4,a96753eb84c59dcdad84160d8c0235ee1dead9163c870d72fc8e0a86326e20e7,6c7072feeeb888e4a8a8fe4cc0aa4f3b27a3748d7cb00996c26617507540db4e
astra,high,legacy-metercore-binary-parity,legacy-metercore-binary-parity-cec66723,91.0455,100.0,81.97,75.0,87.5,93.33,81.67,False,236.394,557506,1.384636,2.607647,2026-09-05T03:31:22.764030+00:00,2026-09-05T03:35:19.163207+00:00,codex-cli 0.153.4,05503b0a0eca8f8070435add4e2174cfb575d96a7b5fbcfca52b4a6aef402f6b,76331c0885bd98591c7ba0525a9272a411790313e3dc89b92ba6a778994c2e41
astra,high,legacy-pacecore-binary-parity,legacy-pacecore-binary-parity-b26d02e4,93.28699999999999,100.0,84.58,90.0,85.5,92.33,78.67,False,260.636,591320,1.38192,2.58269,2026-09-05T04:19:39.814793+00:00,2026-09-05T04:24:00.454510+00:00,codex-cli 0.153.4,511e82e83b6c373d4cea67379b18f811a09cea802486918ee204bc8eb75cf9da,7a14ca559a6589d2ca5f80446e69dc888496684971d43f209862809e8177c2b9
astra,high,legacy-paddockcore-binary-parity,legacy-paddockcore-binary-parity-b8808e9c,90.1045,100.0,76.25,80.0,83.33500000000001,89.0,77.66999999999999,False,391.697,1440792,2.840856,5.418087,2026-09-05T04:58:13.053785+00:00,2026-09-05T05:04:44.758348+00:00,codex-cli 0.153.4,25cee84a4c1a2193940536f3e12d73f2a76added098a37c23916985098bc790d,ea763f9a5fb2a84e23636bcfd13facd17fdc9c6d2521b67351623403dc27acc7
astra,high,legacy-payrollcore-binary-parity,legacy-payrollcore-binary-parity-7dbcf38f,91.624,100.0,82.38,80.0,86.33500000000001,92.67,80.0,False,288.046,393056,1.128632,2.047189,2026-09-05T03:26:34.569931+00:00,2026-09-05T03:31:22.620651+00:00,codex-cli 0.153.4,9e73a0ce7e250cece665258b4507d72fd79bba971be68e6c006b7c5312329fa4,661e2da8f1ee05e658bef884c273a725c6ba76caf4342c1d03bbbb4c5c9a9c23
